AD_UNIT_NAME_ALL_LEVEL,DATE,ADVERTISER_NAME,ORDER_NAME,AD_UNIT_ID,ADVERTISER_ID,ORDER_ID,AD_UNIT_ID_ALL_LEVEL,CODE_SERVED_COUNT,IMPRESSIONS,CLICKS,REVENUE,ACTIVE_VIEW_MEASURABLE_IMPRESSIONS,ACTIVE_VIEW_VIEWABLE_IMPRESSIONS,AD_EXCHANGE_IMPRESSIONS,AD_EXCHANGE_REVENUE
missyusa_mob_300x250,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 12,21871125096,5616803759,3536072075,21871125096,12535,12083,0,2.16,12083,1306,0,0.00
missyusa_mob_300x250,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 13,21871125096,5616803759,3536072078,21871125096,8544,8199,0,1.84,8198,783,0,0.00
missyusa_mob_300x250,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 14,21871125096,5616803759,3536072081,21871125096,13540,13052,0,2.87,13052,1435,0,0.00
missyusa_mob_300x250,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 15,21871125096,5616803759,3536072084,21871125096,10656,10246,0,1.90,10246,944,0,0.00
missyusa_mob_300x250,2026-05-23,Prebid,prebid-1,21871125096,5929971059,3896730679,21871125096,164575,158720,0,40.05,158717,16740,0,0.00
missyusa_mob_300x250,2026-05-23,Prebid,prebid-2,21871125096,5929971059,3896730682,21871125096,197,181,0,0.96,181,18,0,0.00
missyusa_mob_300x250,2026-05-23,Prebid,prebid-3,21871125096,5929971059,3897014088,21871125096,30,28,0,0.26,28,2,0,0.00
missyusa_mob_300x250,2026-05-23,Prebid,prebid-4,21871125096,5929971059,3896730694,21871125096,10,10,0,0.14,10,0,0,0.00
missyusa_mob_300x250,2026-05-23,Prebid,prebid-5,21871125096,5929971059,3896730706,21871125096,18,17,0,0.34,17,0,0,0.00
missyusa_mob_300x250,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 125,21871125096,4747961201,3537970476,21871125096,1598,1538,0,0.18,1537,185,0,0.00
missyusa_mob_300x250,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 126,21871125096,4747961201,3537970479,21871125096,815,791,0,0.10,790,74,0,0.00
missyusa_mob_300x250,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 127,21871125096,4747961201,3537971037,21871125096,1165,1112,0,0.15,1112,122,0,0.00
missyusa_mob_300x250,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 128,21871125096,4747961201,3537971160,21871125096,408,382,0,0.14,382,59,0,0.00
missyusa_mob_300x250,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 129,21871125096,4747961201,3537971163,21871125096,58,56,0,0.03,56,8,0,0.00
missyusa_mob_300x250,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 140,21871125096,5845352126,3861834199,21871125096,52211,50747,0,14.56,50747,5885,0,0.00
missyusa_mob_300x250,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 141,21871125096,5845352126,3861834202,21871125096,1,1,0,0.01,1,0,0,0.00
missyusa_mob_300x250,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 142,21871125096,5845352126,3861834910,21871125096,50,46,0,0.29,46,7,0,0.00
missyusa_mob_300x250,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 143,21871125096,5845352126,3861834913,21871125096,4,3,0,0.06,3,0,0,0.00
missyusa_mob_300x250,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 144,21871125096,5845352126,3862550589,21871125096,3,3,0,0.03,3,0,0,0.00
missyusa_mob_300x250,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 66,21871125096,5845353068,3860323814,21871125096,6,6,0,0.06,6,0,0,0.00
missyusa_mob_300x250,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 67,21871125096,5845353068,3860323817,21871125096,4,3,0,0.06,3,0,0,0.00
missyusa_mob_300x250,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 68,21871125096,5845353068,3860324084,21871125096,5630,5372,0,2.93,5371,613,0,0.00
missyusa_mob_300x250,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 69,21871125096,5845353068,3860324087,21871125096,4,3,0,0.05,3,0,0,0.00
missyusa_mob_300x250,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 70,21871125096,5845353068,3861829198,21871125096,21,20,0,0.11,20,2,0,0.00
missyusa_mob_300x250,2026-05-23,rhu,AdSense,21871125096,32101356,428674596,21871125096,85595,50281,48,13.11,47413,8344,0,0.00
missyusa_resp_320x50,2026-05-23,,,23117506328,0,0,23117506328,11186,10604,0,1.20,10604,5591,22,0.02
missyusa_resp_320x50,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 36,23117506328,5834483484,3804571114,23117506328,10,8,0,0.05,8,1,0,0.00
missyusa_resp_320x50,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 37,23117506328,5834483484,3804571672,23117506328,32077,30940,0,3.41,30934,14238,0,0.00
missyusa_resp_320x50,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 1,23117506328,32141556,3795168950,23117506328,59686,57822,0,2.03,57821,28808,0,0.00
missyusa_resp_320x50,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 2,23117506328,32141556,3795207053,23117506328,16,12,0,0.08,12,4,0,0.00
missyusa_resp_320x50,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 5,23117506328,32141556,3797364399,23117506328,1,1,0,0.02,1,1,0,0.00
missyusa_resp_320x50,2026-05-23,GADX,MissyUSA,23117506328,30995196,2398654930,23117506328,125291,118689,18,7.98,118685,73929,118689,7.98
missyusa_resp_320x50,2026-05-23,Google AdExchange,Google,23117506328,4732042460,3189843356,23117506328,418,405,0,0.03,405,257,405,0.03
missyusa_resp_320x50,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 111,23117506328,5616801977,3536142190,23117506328,1591,1532,0,0.30,1532,738,0,0.00
missyusa_resp_320x50,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 112,23117506328,5616801977,3536142193,23117506328,5236,5028,0,0.60,5028,2689,0,0.00
missyusa_resp_320x50,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 113,23117506328,5616801977,3536142196,23117506328,5347,5111,0,0.59,5111,2615,0,0.00
missyusa_resp_320x50,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 114,23117506328,5616801977,3537925623,23117506328,3259,3146,0,0.24,3146,1447,0,0.00
missyusa_resp_320x50,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 115,23117506328,5616801977,3537926109,23117506328,4127,3944,0,0.44,3944,2177,0,0.00
missyusa_resp_320x50,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 11,23117506328,5616803759,3536072072,23117506328,4699,4545,0,1.18,4544,2204,0,0.00
missyusa_resp_320x50,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 12,23117506328,5616803759,3536072075,23117506328,6505,6319,0,1.14,6314,3040,0,0.00
missyusa_resp_320x50,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 13,23117506328,5616803759,3536072078,23117506328,5882,5689,0,1.19,5689,2584,0,0.00
missyusa_resp_320x50,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 14,23117506328,5616803759,3536072081,23117506328,3853,3720,0,1.14,3717,1729,0,0.00
missyusa_resp_320x50,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 15,23117506328,5616803759,3536072084,23117506328,1656,1589,0,0.58,1588,704,0,0.00
missyusa_resp_320x50,2026-05-23,Prebid,prebid-1,23117506328,5929971059,3896730679,23117506328,285241,274714,0,35.58,274646,104723,0,0.00
missyusa_resp_320x50,2026-05-23,Prebid,prebid-2,23117506328,5929971059,3896730682,23117506328,220,203,0,1.07,203,111,0,0.00
missyusa_resp_320x50,2026-05-23,Prebid,prebid-3,23117506328,5929971059,3897014088,23117506328,24,22,0,0.22,22,14,0,0.00
missyusa_resp_320x50,2026-05-23,Prebid,prebid-4,23117506328,5929971059,3896730694,23117506328,17,16,0,0.23,16,7,0,0.00
missyusa_resp_320x50,2026-05-23,Prebid,prebid-5,23117506328,5929971059,3896730706,23117506328,21,21,0,0.42,21,9,0,0.00
missyusa_resp_320x50,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 125,23117506328,4747961201,3537970476,23117506328,12737,12242,0,1.39,12224,6254,0,0.00
missyusa_resp_320x50,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 126,23117506328,4747961201,3537970479,23117506328,7634,7374,0,0.53,7368,3649,0,0.00
missyusa_resp_320x50,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 127,23117506328,4747961201,3537971037,23117506328,10853,10454,0,0.66,10451,5141,0,0.00
missyusa_resp_320x50,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 128,23117506328,4747961201,3537971160,23117506328,3413,3280,0,0.71,3269,1658,0,0.00
missyusa_resp_320x50,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 129,23117506328,4747961201,3537971163,23117506328,654,630,0,0.20,626,356,0,0.00
missyusa_resp_320x50,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 140,23117506328,5845352126,3861834199,23117506328,9854,9455,0,4.62,9455,4653,0,0.00
missyusa_resp_320x50,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 141,23117506328,5845352126,3861834202,23117506328,1,1,0,0.01,1,0,0,0.00
missyusa_resp_320x50,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 142,23117506328,5845352126,3861834910,23117506328,38,34,0,0.20,34,19,0,0.00
missyusa_resp_320x50,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 143,23117506328,5845352126,3861834913,23117506328,2,2,0,0.04,2,1,0,0.00
missyusa_resp_320x50,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 66,23117506328,5845353068,3860323814,23117506328,15,14,0,0.15,14,3,0,0.00
missyusa_resp_320x50,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 67,23117506328,5845353068,3860323817,23117506328,17,15,0,0.30,15,9,0,0.00
missyusa_resp_320x50,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 68,23117506328,5845353068,3860324084,23117506328,13120,12608,0,5.20,12607,5901,0,0.00
missyusa_resp_320x50,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 69,23117506328,5845353068,3860324087,23117506328,1,1,0,0.02,1,1,0,0.00
missyusa_resp_320x50,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 70,23117506328,5845353068,3861829198,23117506328,44,41,0,0.24,41,23,0,0.00
missyusa_resp_320x50,2026-05-23,rhu,AdSense,23117506328,32101356,428674596,23117506328,138020,130531,34,17.38,129858,82259,0,0.00
missyusa_sticky_banner,2026-05-23,,,23334850228,0,0,23334850228,421707,400255,287,65.10,399773,350676,400255,65.10
missyusa_sticky_banner,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 36,23334850228,5834483484,3804571114,23334850228,19,18,0,0.10,18,18,0,0.00
missyusa_sticky_banner,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 37,23334850228,5834483484,3804571672,23334850228,32402,31299,0,4.12,31298,24795,0,0.00
missyusa_sticky_banner,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 39,23334850228,5834483484,3804571678,23334850228,1,1,0,0.02,1,1,0,0.00
missyusa_sticky_banner,2026-05-23,CPMstar,DM Order - cpmstar - MediaFix-Banner-Order Set-1 - 40,23334850228,5834483484,3804571801,23334850228,1,1,0,0.02,1,1,0,0.00
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 1,23334850228,32141556,3795168950,23334850228,36635,35450,0,4.73,35449,30463,0,0.00
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 2,23334850228,32141556,3795207053,23334850228,40,38,0,0.24,38,33,0,0.00
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 3,23334850228,32141556,3795207056,23334850228,4,4,0,0.04,4,3,0,0.00
missyusa_sticky_banner,2026-05-23,Criteo,DM Order - criteo - MediaFix-Banner-Order Set-1 - 5,23334850228,32141556,3797364399,23334850228,2,2,0,0.04,2,2,0,0.00
missyusa_sticky_banner,2026-05-23,Google AdExchange,Google,23334850228,4732042460,3189843356,23334850228,3133,3001,5,0.46,3000,2624,3001,0.46
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 111,23334850228,5616801977,3536142190,23334850228,1784,1700,0,0.41,1700,1314,0,0.00
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 112,23334850228,5616801977,3536142193,23334850228,4710,4522,0,0.68,4522,3574,0,0.00
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 113,23334850228,5616801977,3536142196,23334850228,5634,5431,0,0.71,5431,4299,0,0.00
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 114,23334850228,5616801977,3537925623,23334850228,3441,3323,0,0.30,3323,2815,0,0.00
missyusa_sticky_banner,2026-05-23,Onetag,DM Order - onetag - MediaFix-Banner-Order Set-1 - 115,23334850228,5616801977,3537926109,23334850228,3794,3633,0,0.56,3633,2858,0,0.00
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 11,23334850228,5616803759,3536072072,23334850228,5470,5246,0,1.89,5246,4189,0,0.00
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 12,23334850228,5616803759,3536072075,23334850228,8355,8047,0,1.79,8039,6376,0,0.00
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 13,23334850228,5616803759,3536072078,23334850228,5439,5243,0,2.07,5242,4214,0,0.00
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 14,23334850228,5616803759,3536072081,23334850228,5606,5416,0,2.15,5414,4310,0,0.00
missyusa_sticky_banner,2026-05-23,PM,DM Order - pubmatic - MediaFix-Banner-Order Set-1 - 15,23334850228,5616803759,3536072084,23334850228,2315,2230,0,0.92,2229,1727,0,0.00
missyusa_sticky_banner,2026-05-23,Prebid,prebid-1,23334850228,5929971059,3896730679,23334850228,259803,249940,0,59.01,249861,164029,0,0.00
missyusa_sticky_banner,2026-05-23,Prebid,prebid-2,23334850228,5929971059,3896730682,23334850228,382,360,0,1.91,360,280,0,0.00
missyusa_sticky_banner,2026-05-23,Prebid,prebid-3,23334850228,5929971059,3897014088,23334850228,70,69,0,0.65,69,56,0,0.00
missyusa_sticky_banner,2026-05-23,Prebid,prebid-4,23334850228,5929971059,3896730694,23334850228,36,33,0,0.44,33,26,0,0.00
missyusa_sticky_banner,2026-05-23,Prebid,prebid-5,23334850228,5929971059,3896730706,23334850228,70,62,0,1.22,62,48,0,0.00
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 125,23334850228,4747961201,3537970476,23334850228,13389,12907,0,2.04,12892,10833,0,0.00
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 126,23334850228,4747961201,3537970479,23334850228,5414,5250,0,0.97,5248,4412,0,0.00
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 127,23334850228,4747961201,3537971037,23334850228,6760,6525,0,1.03,6518,5557,0,0.00
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 128,23334850228,4747961201,3537971160,23334850228,4394,4242,0,1.28,4234,3445,0,0.00
missyusa_sticky_banner,2026-05-23,RB,DM Order - rubicon - MediaFix-Banner-Order Set-1 - 129,23334850228,4747961201,3537971163,23334850228,925,885,0,0.32,885,711,0,0.00
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 140,23334850228,5845352126,3861834199,23334850228,20160,19130,0,11.64,19130,15842,0,0.00
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 141,23334850228,5845352126,3861834202,23334850228,2,2,0,0.03,2,2,0,0.00
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 142,23334850228,5845352126,3861834910,23334850228,111,106,0,0.62,106,88,0,0.00
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 143,23334850228,5845352126,3861834913,23334850228,5,5,0,0.10,5,3,0,0.00
missyusa_sticky_banner,2026-05-23,Smilewanted,DM Order - smilewanted - MediaFix-Banner-Order Set-1 - 144,23334850228,5845352126,3862550589,23334850228,10,10,0,0.11,10,8,0,0.00
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 66,23334850228,5845353068,3860323814,23334850228,20,20,0,0.21,20,17,0,0.00
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 67,23334850228,5845353068,3860323817,23334850228,22,19,0,0.38,19,10,0,0.00
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 68,23334850228,5845353068,3860324084,23334850228,18874,18231,0,8.28,18231,14259,0,0.00
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 69,23334850228,5845353068,3860324087,23334850228,10,10,0,0.15,10,8,0,0.00
missyusa_sticky_banner,2026-05-23,Vidazoo,DM Order - vidazoo - MediaFix-Banner-Order Set-1 - 70,23334850228,5845353068,3861829198,23334850228,86,80,0,0.49,80,66,0,0.00
missyusa_video_outstream_1x1,2026-05-23,Google AdExchange,Google,22032754622,4732042460,3189843356,22032754622,10,9,0,0.00,9,1,9,0.00
missyusa_video_outstream_1x1,2026-05-23,Media Fix Online,MissyUSA Outstream,22032754622,5625316981,3543770363,22032754622,51649,51074,0,0.00,51074,2,0,0.00
TOTAL,,,,,,,,6826909,6257483,1843,1836.15,6191210,3503889,1676427,466.05
